TIME,DATE,INDEX,latitude,longitude,HEIGHT,SPEED,DISTANCE
16:30:17,2020/02/22,1,-31.119224,-64.29057,763,0,0
16:30:22,2020/02/22,2,-31.119224,-64.29057,763,0,0
16:30:27,2020/02/22,3,-31.119224,-64.29057,763,0,0
16:30:29,2020/02/22,4,-31.119224,-64.29057,763,0,0
16:30:32,2020/02/22,5,-31.119222,-64.290574,762,0.5291512483,0.0004409593736
16:30:33,2020/02/22,6,-31.119222,-64.290574,761,0,0.0004409593736
16:30:34,2020/02/22,7,-31.119222,-64.290576,760,0.6853912337,0.0006313458274
16:30:35,2020/02/22,8,-31.119221,-64.290577,760,0.5269549288,0.0007777221965
16:30:36,2020/02/22,9,-31.119221,-64.290577,759,0,0.0007777221965
16:30:37,2020/02/22,10,-31.119221,-64.290579,759,0.6853912409,0.0009681086523
16:30:38,2020/02/22,11,-31.11922,-64.290581,758,0.7937268925,0.001188588345
16:30:39,2020/02/22,12,-31.11922,-64.290583,758,0.6853912481,0.001378974802
16:30:40,2020/02/22,13,-31.11922,-64.290583,757,0,0.001378974802
16:30:41,2020/02/22,14,-31.11922,-64.290585,757,0.6853912481,0.00156936126
16:30:42,2020/02/22,15,-31.119219,-64.290587,757,0.7937268937,0.001789840953
16:30:43,2020/02/22,16,-31.119219,-64.290587,757,0,0.001789840953
16:30:44,2020/02/22,17,-31.119219,-64.290589,756,0.6853912597,0.001980227414
16:30:45,2020/02/22,18,-31.119219,-64.290591,756,0.6853912597,0.002170613875
16:30:46,2020/02/22,19,-31.119219,-64.290593,756,0.6853912553,0.002361000335
16:30:47,2020/02/22,20,-31.119219,-64.290593,756,0,0.002361000335
16:30:48,2020/02/22,21,-31.119219,-64.290595,756,0.6853912553,0.002551386795
16:30:49,2020/02/22,22,-31.119219,-64.290596,754,0.3426956277,0.002646580025
16:30:50,2020/02/22,23,-31.119219,-64.290598,753,0.685391264,0.002836966487
16:30:51,2020/02/22,24,-31.11922,-64.290597,752,0.5269549315,0.002983342857
16:30:52,2020/02/22,25,-31.11922,-64.290598,752,0.3426956241,0.003078536086
16:30:53,2020/02/22,26,-31.11922,-64.2906,751,0.6853912481,0.003268922543
16:30:54,2020/02/22,27,-31.11922,-64.290601,751,0.3426956241,0.003364115772
16:30:55,2020/02/22,28,-31.11922,-64.290603,751,0.6853912525,0.003554502231
16:30:56,2020/02/22,29,-31.119219,-64.290605,752,0.7937268899,0.003774981923
16:30:57,2020/02/22,30,-31.119219,-64.290607,752,0.6853912597,0.003965368384
16:30:58,2020/02/22,31,-31.119219,-64.29061,752,1.028086887,0.004250948075
16:30:59,2020/02/22,32,-31.11922,-64.290612,752,0.7937268899,0.004471427767
16:31:00,2020/02/22,33,-31.11922,-64.290615,752,1.028086881,0.004757007456
16:31:01,2020/02/22,34,-31.119219,-64.290618,752,1.103269612,0.005063471237
16:31:02,2020/02/22,35,-31.119219,-64.290621,752,1.028086887,0.005349050928
16:31:03,2020/02/22,36,-31.119219,-64.290624,752,1.028086887,0.005634630619
16:31:04,2020/02/22,37,-31.119219,-64.290627,752,1.028086887,0.005920210309
16:31:05,2020/02/22,38,-31.119219,-64.29063,752,1.028086883,0.006205789999
16:31:06,2020/02/22,39,-31.119218,-64.290633,753,1.103269631,0.006512253785
16:31:07,2020/02/22,40,-31.119218,-64.290638,753,1.713478161,0.006988219941
16:31:08,2020/02/22,41,-31.119218,-64.290641,753,1.028086898,0.007273799635
16:31:09,2020/02/22,42,-31.119218,-64.290644,752,1.028086898,0.007559379329
16:31:10,2020/02/22,43,-31.119219,-64.290647,752,1.103269631,0.007865843115
16:31:11,2020/02/22,44,-31.119219,-64.290649,752,0.6853912553,0.008056229575
16:31:12,2020/02/22,45,-31.11922,-64.290651,752,0.7937268899,0.008276709267
16:31:13,2020/02/22,46,-31.119221,-64.290654,753,1.103269606,0.008583173046
16:31:14,2020/02/22,47,-31.119221,-64.290657,753,1.028086866,0.008868752731
16:31:15,2020/02/22,48,-31.119222,-64.290658,753,0.5269549288,0.0090151291
16:31:16,2020/02/22,49,-31.119223,-64.290659,754,0.5269549292,0.00916150547
16:31:17,2020/02/22,50,-31.119224,-64.290661,754,0.793726865,0.009381985154
16:31:18,2020/02/22,51,-31.119225,-64.290661,754,0.4003013988,0.009493179987
16:31:19,2020/02/22,52,-31.119226,-64.290662,754,0.5269549174,0.009639556353
16:31:20,2020/02/22,53,-31.119226,-64.290663,755,0.3426956024,0.009734749576
16:31:21,2020/02/22,54,-31.119228,-64.290664,755,0.870864579,0.009976656404
16:31:22,2020/02/22,55,-31.119229,-64.290664,755,0.4003013988,0.01008785124
16:31:23,2020/02/22,56,-31.11923,-64.290664,755,0.4003013988,0.01019904607
16:31:24,2020/02/22,57,-31.11923,-64.290664,755,0,0.01019904607
16:31:25,2020/02/22,58,-31.11923,-64.290664,755,0,0.01019904607
16:31:26,2020/02/22,59,-31.119231,-64.290664,755,0.4003013963,0.0103102409
16:31:27,2020/02/22,60,-31.119231,-64.290664,755,0,0.0103102409
16:31:28,2020/02/22,61,-31.119231,-64.290664,755,0,0.0103102409
16:31:29,2020/02/22,62,-31.119232,-64.290664,755,0.4003013988,0.01042143574
16:31:30,2020/02/22,63,-31.119232,-64.290664,755,0,0.01042143574
16:31:31,2020/02/22,64,-31.119233,-64.290664,755,0.4003013988,0.01053263057
16:31:32,2020/02/22,65,-31.119233,-64.290664,755,0,0.01053263057
16:31:33,2020/02/22,66,-31.119234,-64.290664,755,0.4003013963,0.0106438254
16:31:34,2020/02/22,67,-31.119234,-64.290664,756,0,0.0106438254
16:31:35,2020/02/22,68,-31.119234,-64.290664,756,0,0.0106438254
16:31:36,2020/02/22,69,-31.119235,-64.290664,756,0.4003013963,0.01075502023
16:31:37,2020/02/22,70,-31.119235,-64.290664,756,0,0.01075502023
16:31:38,2020/02/22,71,-31.119235,-64.290664,756,0,0.01075502023
16:31:39,2020/02/22,72,-31.119235,-64.290664,756,0,0.01075502023
16:31:40,2020/02/22,73,-31.119235,-64.290665,756,0.3426955699,0.01085021345
16:31:41,2020/02/22,74,-31.119234,-64.290665,756,0.4003013963,0.01096140828
16:31:42,2020/02/22,75,-31.119234,-64.290665,756,0,0.01096140828
16:31:43,2020/02/22,76,-31.119234,-64.290665,755,0,0.01096140828
16:31:44,2020/02/22,77,-31.119234,-64.290666,756,0.3426955735,0.01105660149
16:31:45,2020/02/22,78,-31.119233,-64.290666,756,0.4003013963,0.01116779633
16:31:46,2020/02/22,79,-31.119233,-64.290666,756,0,0.01116779633
16:31:47,2020/02/22,80,-31.119233,-64.290666,756,0,0.01116779633
16:31:48,2020/02/22,81,-31.119233,-64.290667,756,0.3426955771,0.01126298954
16:31:49,2020/02/22,82,-31.119232,-64.290667,756,0.4003013988,0.01137418437
16:31:50,2020/02/22,83,-31.119232,-64.290667,756,0,0.01137418437
16:31:51,2020/02/22,84,-31.119232,-64.290668,756,0.3426955807,0.01146937759
16:31:52,2020/02/22,85,-31.119231,-64.290668,756,0.4003013988,0.01158057242
16:31:53,2020/02/22,86,-31.119231,-64.290668,756,0,0.01158057242
16:31:54,2020/02/22,87,-31.119231,-64.290669,756,0.3426955843,0.01167576564
16:31:55,2020/02/22,88,-31.119231,-64.290669,756,0,0.01167576564
16:31:56,2020/02/22,89,-31.119231,-64.290669,756,0,0.01167576564
16:31:57,2020/02/22,90,-31.119231,-64.29067,756,0.3426955887,0.01177095886
16:31:58,2020/02/22,91,-31.119231,-64.29067,756,0,0.01177095886
16:31:59,2020/02/22,92,-31.119231,-64.290671,756,0.3426955843,0.01186615208
16:32:00,2020/02/22,93,-31.119231,-64.290671,756,0,0.01186615208
16:32:01,2020/02/22,94,-31.11923,-64.290671,756,0.4003013963,0.01197734691
16:32:02,2020/02/22,95,-31.11923,-64.290672,756,0.3426955879,0.01207254013
16:32:03,2020/02/22,96,-31.119229,-64.290672,756,0.4003013988,0.01218373496
16:32:04,2020/02/22,97,-31.119229,-64.290672,756,0,0.01218373496
16:32:05,2020/02/22,98,-31.119228,-64.290671,756,0.5269549123,0.01233011133
16:32:06,2020/02/22,99,-31.119228,-64.290671,756,0,0.01233011133
16:32:07,2020/02/22,100,-31.119227,-64.290671,756,0.4003013963,0.01244130616
16:32:08,2020/02/22,101,-31.119227,-64.29067,756,0.3426955988,0.01253649938
16:32:09,2020/02/22,102,-31.119226,-64.29067,756,0.4003013988,0.01264769422
16:32:10,2020/02/22,103,-31.119226,-64.290669,756,0.3426956067,0.01274288744
16:32:11,2020/02/22,104,-31.119226,-64.290669,756,0,0.01274288744
16:32:12,2020/02/22,105,-31.119225,-64.290668,756,0.5269549174,0.01288926381
16:32:13,2020/02/22,106,-31.119225,-64.290669,756,0.342695606,0.01298445703
16:32:14,2020/02/22,107,-31.119224,-64.290669,756,0.4003013988,0.01309565186
16:32:15,2020/02/22,108,-31.119224,-64.290669,756,0,0.01309565186
16:32:16,2020/02/22,109,-31.119223,-64.29067,756,0.526954925,0.01324202823
16:32:17,2020/02/22,110,-31.119223,-64.29067,756,0,0.01324202823
16:32:18,2020/02/22,111,-31.119223,-64.290671,756,0.3426956132,0.01333722146
16:32:19,2020/02/22,112,-31.119222,-64.290671,756,0.4003013988,0.01344841629
16:32:20,2020/02/22,113,-31.119222,-64.290672,756,0.3426956168,0.01354360952
16:32:21,2020/02/22,114,-31.119222,-64.290673,756,0.3426956212,0.01363880274
16:32:22,2020/02/22,115,-31.119222,-64.290673,756,0,0.01363880274
16:32:23,2020/02/22,116,-31.119222,-64.290673,756,0,0.01363880274
16:32:24,2020/02/22,117,-31.119222,-64.290673,756,0,0.01363880274
16:32:25,2020/02/22,118,-31.119222,-64.290673,756,0,0.01363880274
16:32:26,2020/02/22,119,-31.119222,-64.290673,756,0,0.01363880274
16:32:27,2020/02/22,120,-31.119222,-64.290673,756,0,0.01363880274
16:32:28,2020/02/22,121,-31.119221,-64.290673,756,0.4003013988,0.01374999758
16:32:29,2020/02/22,122,-31.119221,-64.290673,756,0,0.01374999758
16:32:30,2020/02/22,123,-31.11922,-64.290673,756,0.4003013988,0.01386119241
16:32:31,2020/02/22,124,-31.11922,-64.290673,756,0,0.01386119241
16:32:32,2020/02/22,125,-31.119221,-64.290673,756,0.4003013988,0.01397238724
16:32:33,2020/02/22,126,-31.119221,-64.290673,756,0,0.01397238724
16:32:34,2020/02/22,127,-31.119221,-64.290673,756,0,0.01397238724
16:32:35,2020/02/22,128,-31.119222,-64.290672,756,0.5269549316,0.01411876361
16:32:36,2020/02/22,129,-31.119223,-64.290672,756,0.4003013988,0.01422995845
16:32:37,2020/02/22,130,-31.119223,-64.290671,756,0.3426956132,0.01432515167
16:32:38,2020/02/22,131,-31.119224,-64.29067,756,0.5269549221,0.01447152804
16:32:39,2020/02/22,132,-31.119224,-64.29067,756,0,0.01447152804
16:32:40,2020/02/22,133,-31.119224,-64.290669,756,0.342695614,0.01456672127
16:32:41,2020/02/22,134,-31.119223,-64.290669,756,0.4003013963,0.0146779161
16:32:42,2020/02/22,135,-31.119222,-64.290669,756,0.4003013988,0.01478911093
16:32:43,2020/02/22,136,-31.119221,-64.290669,756,0.4003013988,0.01490030576
16:32:44,2020/02/22,137,-31.11922,-64.29067,756,0.5269549339,0.01504668213
16:32:45,2020/02/22,138,-31.119219,-64.290671,756,0.5269549315,0.0151930585
16:32:46,2020/02/22,139,-31.119218,-64.290672,756,0.5269549358,0.01533943488
16:32:47,2020/02/22,140,-31.119217,-64.290673,756,0.5269549391,0.01548581125
16:32:48,2020/02/22,141,-31.119216,-64.290674,756,0.5269549405,0.01563218762
16:32:49,2020/02/22,142,-31.119216,-64.290676,756,0.6853912814,0.01582257409
16:32:50,2020/02/22,143,-31.119216,-64.290676,756,0,0.01582257409
16:32:51,2020/02/22,144,-31.119216,-64.290677,756,0.3426956385,0.01591776732
16:32:52,2020/02/22,145,-31.119216,-64.290677,756,0,0.01591776732
16:32:53,2020/02/22,146,-31.119216,-64.290677,756,0,0.01591776732
16:32:54,2020/02/22,147,-31.119216,-64.290677,756,0,0.01591776732
16:32:55,2020/02/22,148,-31.119216,-64.290677,756,0,0.01591776732
16:32:56,2020/02/22,149,-31.119216,-64.290677,756,0,0.01591776732
16:32:57,2020/02/22,150,-31.119216,-64.290678,756,0.3426956385,0.01601296055
16:32:58,2020/02/22,151,-31.119215,-64.290679,756,0.5269549409,0.01615933693
16:32:59,2020/02/22,152,-31.119215,-64.290679,756,0,0.01615933693
16:33:00,2020/02/22,153,-31.119214,-64.290679,756,0.4003013988,0.01627053176
16:33:01,2020/02/22,154,-31.119214,-64.29068,756,0.3426956457,0.01636572499
16:33:02,2020/02/22,155,-31.119213,-64.29068,756,0.4003013988,0.01647691983
16:33:03,2020/02/22,156,-31.119213,-64.290679,756,0.3426956493,0.01657211306
16:33:04,2020/02/22,157,-31.119213,-64.290679,756,0,0.01657211306
16:33:05,2020/02/22,158,-31.119213,-64.290678,756,0.3426956493,0.0166673063
16:33:06,2020/02/22,159,-31.119213,-64.290678,756,0,0.0166673063
16:33:07,2020/02/22,160,-31.119213,-64.290678,756,0,0.0166673063
16:33:08,2020/02/22,161,-31.119213,-64.290678,756,0,0.0166673063
16:33:09,2020/02/22,162,-31.119213,-64.290678,756,0,0.0166673063
16:33:10,2020/02/22,163,-31.119213,-64.290679,756,0.3426956493,0.01676249953
16:33:11,2020/02/22,164,-31.119214,-64.29068,756,0.5269549475,0.01690887591
16:33:12,2020/02/22,165,-31.119215,-64.29068,756,0.4003013988,0.01702007074
16:33:13,2020/02/22,166,-31.119215,-64.290681,756,0.3426956508,0.01711526398
16:33:14,2020/02/22,167,-31.119216,-64.290682,756,0.5269549409,0.01726164035
16:33:15,2020/02/22,168,-31.119216,-64.290683,757,0.3426956385,0.01735683358
16:33:16,2020/02/22,169,-31.119217,-64.290683,757,0.4003013988,0.01746802842
16:33:17,2020/02/22,170,-31.119217,-64.290683,757,0,0.01746802842
16:33:18,2020/02/22,171,-31.119217,-64.290684,757,0.3426956349,0.01756322165
16:33:19,2020/02/22,172,-31.119217,-64.290684,757,0,0.01756322165
16:33:20,2020/02/22,173,-31.119217,-64.290684,757,0,0.01756322165
16:33:21,2020/02/22,174,-31.119217,-64.290684,757,0,0.01756322165
16:33:22,2020/02/22,175,-31.119217,-64.290684,757,0,0.01756322165
16:33:23,2020/02/22,176,-31.119217,-64.290684,757,0,0.01756322165
16:33:24,2020/02/22,177,-31.119217,-64.290685,757,0.3426956349,0.01765841488
16:33:25,2020/02/22,178,-31.119217,-64.290685,757,0,0.01765841488
16:33:26,2020/02/22,179,-31.119217,-64.290685,757,0,0.01765841488
16:33:27,2020/02/22,180,-31.119217,-64.290686,757,0.3426956349,0.01775360811
16:33:28,2020/02/22,181,-31.119217,-64.290686,757,0,0.01775360811
16:33:29,2020/02/22,182,-31.119217,-64.290686,757,0,0.01775360811
16:33:30,2020/02/22,183,-31.119216,-64.290686,757,0.4003013988,0.01786480294
16:33:31,2020/02/22,184,-31.119215,-64.290686,757,0.4003013963,0.01797599778
16:33:32,2020/02/22,185,-31.119214,-64.290685,757,0.5269549452,0.01812237415
16:33:33,2020/02/22,186,-31.119212,-64.290684,757,0.8708645955,0.01836428098
16:33:34,2020/02/22,187,-31.11921,-64.290684,757,0.8006027951,0.01858667065
16:33:35,2020/02/22,188,-31.119208,-64.290684,757,0.8006027951,0.01880906031
16:33:36,2020/02/22,189,-31.119206,-64.290684,757,0.8006027977,0.01903144998
16:33:37,2020/02/22,190,-31.119204,-64.290685,757,0.8708646068,0.01927335681
16:33:38,2020/02/22,191,-31.119201,-64.290687,757,1.382726374,0.01965744747
16:33:39,2020/02/22,192,-31.119199,-64.290689,757,1.053909957,0.01995020024
16:33:40,2020/02/22,193,-31.119197,-64.290691,757,1.053909969,0.02024295301
16:33:41,2020/02/22,194,-31.119196,-64.290693,756,0.7937270384,0.02046343274
16:33:42,2020/02/22,195,-31.119195,-64.290694,756,0.5269549879,0.02060980913
16:33:43,2020/02/22,196,-31.119195,-64.290695,756,0.3426957143,0.02070500238
16:33:44,2020/02/22,197,-31.119195,-64.290695,756,0,0.02070500238
16:33:45,2020/02/22,198,-31.119195,-64.290694,756,0.3426957143,0.02080019564
16:33:46,2020/02/22,199,-31.119195,-64.290692,756,0.6853914286,0.02099058214
16:33:47,2020/02/22,200,-31.119195,-64.290689,756,1.028087152,0.02127616191
16:33:48,2020/02/22,201,-31.119195,-64.290687,756,0.6853914286,0.02146654842
16:33:49,2020/02/22,202,-31.119196,-64.290685,756,0.7937270434,0.02168702815
16:33:50,2020/02/22,203,-31.119196,-64.290683,756,0.6853914214,0.02187741466
16:33:51,2020/02/22,204,-31.119197,-64.290682,756,0.5269549875,0.02202379104
16:33:52,2020/02/22,205,-31.119197,-64.290681,757,0.3426957071,0.02211898429
16:33:53,2020/02/22,206,-31.119198,-64.290681,757,0.4003013988,0.02223017913
16:33:54,2020/02/22,207,-31.119198,-64.290682,756,0.3426957035,0.02232537238
16:33:55,2020/02/22,208,-31.119198,-64.290682,757,0,0.02232537238
16:33:56,2020/02/22,209,-31.119198,-64.290682,757,0,0.02232537238
16:33:57,2020/02/22,210,-31.119198,-64.290682,757,0,0.02232537238
16:33:58,2020/02/22,211,-31.119198,-64.290682,757,0,0.02232537238
16:33:59,2020/02/22,212,-31.119198,-64.290682,756,0,0.02232537238
16:34:00,2020/02/22,213,-31.119198,-64.290682,756,0,0.02232537238
16:34:01,2020/02/22,214,-31.119199,-64.290682,756,0.4003013963,0.02243656721
16:34:02,2020/02/22,215,-31.119199,-64.290682,757,0,0.02243656721
16:34:03,2020/02/22,216,-31.119199,-64.290683,757,0.3426956999,0.02253176046
16:34:04,2020/02/22,217,-31.119199,-64.290684,756,0.3426956999,0.02262695371
16:34:05,2020/02/22,218,-31.119199,-64.290684,756,0,0.02262695371
16:34:06,2020/02/22,219,-31.1192,-64.290686,756,0.7937270159,0.02284743344
16:34:07,2020/02/22,220,-31.1192,-64.290687,757,0.3426957006,0.02294262669
16:34:08,2020/02/22,221,-31.1192,-64.290688,757,0.3426956963,0.02303781994
16:34:09,2020/02/22,222,-31.119202,-64.290689,757,0.8708646125,0.02327972677
16:34:10,2020/02/22,223,-31.119203,-64.29069,757,0.5269549743,0.02342610315
16:34:11,2020/02/22,224,-31.119205,-64.290691,757,0.8708646106,0.02366800999
16:34:12,2020/02/22,225,-31.119207,-64.290692,756,0.8708646071,0.02390991683
16:34:13,2020/02/22,226,-31.119209,-64.290693,756,0.8708646026,0.02415182366
16:34:14,2020/02/22,227,-31.119212,-64.290694,756,1.248843944,0.02449872475
16:34:15,2020/02/22,228,-31.119214,-64.290695,756,0.8708645955,0.02474063159
16:34:16,2020/02/22,229,-31.119215,-64.290697,756,0.7937269224,0.02496111129
16:34:17,2020/02/22,230,-31.119217,-64.290699,756,1.053909887,0.02525386403
16:34:18,2020/02/22,231,-31.119218,-64.290701,756,0.7937269024,0.02547434373
16:34:19,2020/02/22,232,-31.119219,-64.290703,756,0.7937268975,0.02569482342
16:34:20,2020/02/22,233,-31.11922,-64.290705,756,0.7937268937,0.02591530312
16:34:21,2020/02/22,234,-31.11922,-64.290706,756,0.3426956241,0.02601049634
16:34:22,2020/02/22,235,-31.119221,-64.290707,756,0.5269549339,0.02615687271
16:34:23,2020/02/22,236,-31.119222,-64.290708,756,0.5269549288,0.02630324908
16:34:24,2020/02/22,237,-31.119222,-64.290709,756,0.3426956212,0.02639844231
16:34:25,2020/02/22,238,-31.119222,-64.290709,756,0,0.02639844231
16:34:26,2020/02/22,239,-31.119222,-64.29071,756,0.3426956168,0.02649363554
16:34:27,2020/02/22,240,-31.119222,-64.29071,756,0,0.02649363554
16:34:28,2020/02/22,241,-31.119222,-64.29071,756,0,0.02649363554
16:34:29,2020/02/22,242,-31.119222,-64.29071,756,0,0.02649363554
16:34:30,2020/02/22,243,-31.119222,-64.29071,756,0,0.02649363554
16:34:31,2020/02/22,244,-31.119223,-64.29071,756,0.4003013988,0.02660483037
16:34:32,2020/02/22,245,-31.119223,-64.290709,756,0.3426956132,0.0267000236
16:34:33,2020/02/22,246,-31.119224,-64.290708,756,0.526954925,0.02684639997
16:34:34,2020/02/22,247,-31.119225,-64.290707,756,0.5269549217,0.02699277633
16:34:35,2020/02/22,248,-31.119226,-64.290706,756,0.5269549203,0.0271391527
16:34:36,2020/02/22,249,-31.119227,-64.290706,756,0.4003013988,0.02725034753
16:34:37,2020/02/22,250,-31.119228,-64.290705,756,0.5269549127,0.0273967239
16:34:38,2020/02/22,251,-31.119228,-64.290704,755,0.3426955952,0.02749191712
16:34:39,2020/02/22,252,-31.119229,-64.290703,755,0.5269549152,0.02763829348
16:34:40,2020/02/22,253,-31.119231,-64.290702,755,0.8708645713,0.02788020031
16:34:41,2020/02/22,254,-31.119232,-64.290702,755,0.4003013988,0.02799139514
16:34:42,2020/02/22,255,-31.119233,-64.2907,755,0.7937268101,0.02821187481
16:34:43,2020/02/22,256,-31.119234,-64.290698,755,0.7937268026,0.02843235448
16:34:44,2020/02/22,257,-31.119236,-64.290697,755,0.8708645676,0.0286742613
16:34:45,2020/02/22,258,-31.119238,-64.290695,755,1.053909783,0.02896701402
16:34:46,2020/02/22,259,-31.11924,-64.290694,755,0.8708645609,0.02920892084
16:34:47,2020/02/22,260,-31.119242,-64.290693,755,0.8708645557,0.02945082766
16:34:48,2020/02/22,261,-31.119244,-64.290692,754,0.8708645528,0.02969273448
16:34:49,2020/02/22,262,-31.119247,-64.290692,754,1.200904194,0.03002631898
16:34:50,2020/02/22,263,-31.119249,-64.290693,754,0.8708645457,0.0302682258
16:34:51,2020/02/22,264,-31.11925,-64.290696,754,1.10326931,0.0305746895
16:34:52,2020/02/22,265,-31.11925,-64.290698,753,0.6853910402,0.0307650759
16:34:53,2020/02/22,266,-31.119249,-64.290701,753,1.10326931,0.0310715396
16:34:54,2020/02/22,267,-31.119246,-64.290704,753,1.580864604,0.03151066865
16:34:55,2020/02/22,268,-31.119242,-64.290707,752,1.902845615,0.03203923688
16:34:56,2020/02/22,269,-31.119238,-64.290711,752,2.107819542,0.03262474231
16:34:57,2020/02/22,270,-31.119231,-64.290713,752,2.884714936,0.03342605201
16:34:58,2020/02/22,271,-31.119223,-64.290714,751,3.220695211,0.03432068957
16:34:59,2020/02/22,272,-31.119215,-64.290715,751,3.220695218,0.03521532713
16:35:00,2020/02/22,273,-31.119207,-64.290716,751,3.22069522,0.03610996469
16:35:01,2020/02/22,274,-31.119198,-64.290718,751,3.667328628,0.03712866709
16:35:02,2020/02/22,275,-31.119189,-64.290719,750,3.618974759,0.03813393785
16:35:03,2020/02/22,276,-31.119178,-64.290719,750,4.403315374,0.03935708101
16:35:04,2020/02/22,277,-31.119167,-64.29072,750,4.416630697,0.04058392287
16:35:05,2020/02/22,278,-31.119154,-64.290719,750,5.21518981,0.04203258671
16:35:06,2020/02/22,279,-31.11914,-64.290719,749,5.604219571,0.04358931437
16:35:07,2020/02/22,280,-31.119126,-64.290718,749,5.614687656,0.04514894983
16:35:08,2020/02/22,281,-31.119111,-64.290716,749,6.043511745,0.04682770309
16:35:09,2020/02/22,282,-31.119096,-64.290715,749,6.014292363,0.04849833986
16:35:10,2020/02/22,283,-31.119081,-64.290715,749,6.004520967,0.05016626235
16:35:11,2020/02/22,284,-31.119066,-64.290714,749,6.014292369,0.05183689912
16:35:12,2020/02/22,285,-31.11905,-64.290712,748,6.441390554,0.05362617427
16:35:13,2020/02/22,286,-31.119034,-64.29071,748,6.441390569,0.05541544943
16:35:14,2020/02/22,287,-31.119017,-64.290707,748,6.882345267,0.05732721201
16:35:15,2020/02/22,288,-31.119001,-64.290704,748,6.486810991,0.05912910395
16:35:16,2020/02/22,289,-31.118984,-64.290702,747,6.839552094,0.06102897953
16:35:17,2020/02/22,290,-31.118966,-64.290699,747,7.278400911,0.06305075756
16:35:18,2020/02/22,291,-31.118949,-64.290697,747,6.839552119,0.06495063315
16:35:19,2020/02/22,292,-31.118931,-64.290695,747,7.237949688,0.06696117473
16:35:20,2020/02/22,293,-31.118914,-64.290694,747,6.813747166,0.06885388228
16:35:21,2020/02/22,294,-31.118897,-64.290693,746,6.81374717,0.07074658982
16:35:22,2020/02/22,295,-31.118879,-64.290691,746,7.237949724,0.07275713141
16:35:23,2020/02/22,296,-31.118859,-64.290689,746,8.035312579,0.07498916268
16:35:24,2020/02/22,297,-31.118839,-64.290686,746,8.071768984,0.07723132074
16:35:25,2020/02/22,298,-31.118819,-64.290684,746,8.035312606,0.07946335201
16:35:26,2020/02/22,299,-31.118798,-64.290681,746,8.46896363,0.08181584191
16:35:27,2020/02/22,300,-31.118778,-64.290678,746,8.071769071,0.08405799999
16:35:28,2020/02/22,301,-31.118757,-64.290674,746,8.517360845,0.08642393356
16:35:29,2020/02/22,302,-31.118737,-64.290672,746,8.035312657,0.08865596485
16:35:30,2020/02/22,303,-31.118717,-64.29067,746,8.035312669,0.09088799615
16:35:31,2020/02/22,304,-31.118697,-64.290668,746,8.035312679,0.09312002745
16:35:32,2020/02/22,305,-31.118678,-64.290666,746,7.636546532,0.09524129037
16:35:33,2020/02/22,306,-31.118659,-64.290665,746,7.61344325,0.09735613572
16:35:34,2020/02/22,307,-31.11864,-64.290663,745,7.636546555,0.09947739865
16:35:35,2020/02/22,308,-31.118622,-64.290662,745,7.213570094,0.1014811681
16:35:36,2020/02/22,309,-31.118604,-64.290661,745,7.213570095,0.1034849376
16:35:37,2020/02/22,310,-31.118588,-64.290657,744,6.549871672,0.1053043464
16:35:38,2020/02/22,311,-31.118571,-64.290653,743,6.941813844,0.107232628
16:35:39,2020/02/22,312,-31.118554,-64.290649,744,6.941813893,0.1091609096
16:35:40,2020/02/22,313,-31.118537,-64.290646,743,6.882346045,0.1110726724
16:35:41,2020/02/22,314,-31.11852,-64.290644,742,6.839552429,0.1129725481
16:35:42,2020/02/22,315,-31.118503,-64.290643,742,6.813747241,0.1148652557
16:35:43,2020/02/22,316,-31.118486,-64.290641,742,6.839552454,0.1167651314
16:35:44,2020/02/22,317,-31.118467,-64.290642,742,7.613443284,0.1188799767
16:35:45,2020/02/22,318,-31.118449,-64.290642,742,7.205425161,0.1208814837
16:35:46,2020/02/22,319,-31.11843,-64.290642,742,7.605726558,0.1229941855
16:35:47,2020/02/22,320,-31.118411,-64.290643,742,7.61344329,0.1251090309
16:35:48,2020/02/22,321,-31.118391,-64.290643,742,8.006027956,0.1273329275
16:35:49,2020/02/22,322,-31.11837,-64.290643,742,8.406329353,0.129668019
16:35:50,2020/02/22,323,-31.118349,-64.290642,741,8.413311812,0.1320050501
16:35:51,2020/02/22,324,-31.118329,-64.290641,741,8.013359228,0.1342309832
16:35:52,2020/02/22,325,-31.118308,-64.290639,741,8.434224521,0.1365738234
16:35:53,2020/02/22,326,-31.118287,-64.290637,741,8.434224536,0.1389166635
16:35:54,2020/02/22,327,-31.118267,-64.290634,740,8.07176977,0.1411588218
16:35:55,2020/02/22,328,-31.118246,-64.290631,739,8.468964358,0.1435113119
16:35:56,2020/02/22,329,-31.118227,-64.290627,739,7.728270187,0.1456580536
16:35:57,2020/02/22,330,-31.118206,-64.290624,738,8.468964409,0.1480105437
16:35:58,2020/02/22,331,-31.118185,-64.290621,739,8.468964439,0.1503630338
16:35:59,2020/02/22,332,-31.118164,-64.290619,738,8.434224606,0.152705874
16:36:00,2020/02/22,333,-31.118143,-64.290618,739,8.413311843,0.1550429051
16:36:01,2020/02/22,334,-31.118122,-64.290617,739,8.413311843,0.1573799361
16:36:02,2020/02/22,335,-31.118103,-64.290617,739,7.605726558,0.159492638
16:36:03,2020/02/22,336,-31.118084,-64.290618,739,7.613443346,0.1616074833
